code,icao,name,latitude,longitude,elevation,url,time_zone,city_code,country,city,state,county,type,place
OKC,KOKC,Will Rogers World Airport,35.3848053,-97.60534425,1299,http://www.flyokc.com,America/Chicago,OKC,US,,,,AP,Will Rogers World Airport
OKD,RJCO,Okadama Airport,43.1168178,141.3810888666831,36,,Asia/Tokyo,SPK,JP,Sapporo,Hokkaido,,AP,Sapporo
OKE,RJKB,Okino Erabu,27.431667,128.70555,88,,Asia/Tokyo,OKE,JP,,,,AP,Okino Erabu
OKF,FYOO,Okaukuejo,-19.166668,16,3602,,Africa/Windhoek,OKF,NA,Outjo,Kunene,,AP,Outjo
OKG,,Okoyo,-1.466667,15,1305,,Africa/Brazzaville,OKG,CG,Ewo,Cuvette-Ouest,,AP,Ewo
OKH,EGXJ,Cottesmor RAF,52.666668,-0.716667,331,http://www.raf.mod.uk/rafcottesmore/,Europe/London,OKH,GB,Oakham,England,District of Rutland,AP,Oakham
OKI,RJNO,Oki Island,36.166668,133.31667,0,,Asia/Tokyo,OKI,JP,,,,AP,Oki Island
OKJ,RJOB,Okayama Airport,34.75697285,133.8538693555767,784,,Asia/Tokyo,OKJ,JP,Okayama-shi,Okayama,,AP,Okayama-shi
OKK,KOKK,Kokomo,40.525834450000005,-86.05845559,800,http://www.cityofkokomo.org/departments/airport/index.php,America/Indiana/Indianapolis,OKK,US,Kokomo,Indiana,Howard County,AP,Kokomo
OKL,WAJO,Oksibil,-5.1,140.66667,1558,,Asia/Jayapura,OKL,ID,,,,AP,Oksibil
OKM,KOKM,Okmulgee,35.61667,-95.96667,682,http://okmulgeeairport.org/,America/Chicago,OKM,US,Okmulgee,Oklahoma,Okmulgee County,AP,Okmulgee
OKN,FOGQ,Okondja,-1,14.008333,1581,,Africa/Libreville,OKN,GA,Okondja,Haut-Ogooue,,AP,Okondja
OKO,RJTY,Yokota AFB,35.75,139.35,403,,Asia/Tokyo,TYO,JP,Fussa,Tokyo,,AP,Fussa
OKP,AYOJ,Oksapmin,-5.25,142.08333,6669,,Pacific/Port_Moresby,OKP,PG,,,,AP,Oksapmin
OKQ,WAKO,Okaba,-8.09474415,139.72263530699698,29,,Asia/Jayapura,OKQ,ID,Kimaam,Papua,,AP,Kimaam
OKR,YYKI,Yorke Island,-9.75350265,143.40680922150324,29,,Australia/Brisbane,OKR,AU,,,,AP,Yorke Island
OKS,KOKS,Oshkosh,41.4,-102.35,3346,http://www.ci.oshkosh.ne.us/airport.asp,America/Chicago,OKS,US,Oshkosh,Nebraska,Garden County,AP,Oshkosh
OKT,UWUK,Oktiabrskij,54.433334,53.38333,318,,Asia/Yekaterinburg,OKT,RU,Oktyabr'skiy,Bashkortostan,,AP,Oktyabr'skiy
OKU,FYMO,Mokuti Lodge,-18.8149418,17.0524599,3635,,Africa/Windhoek,OKU,NA,,,,AP,Mokuti Lodge
OKV,AYOF,Okao,-5.55689305,141.0320208205246,416,,Pacific/Port_Moresby,OKV,PG,,,,AP,Okao
OKY,YBOK,Oakey,-27.40892605,151.7369350152984,1312,,Australia/Brisbane,OKY,AU,Oakey,Queensland,Toowoomba,AP,Oakey
OLA,ENOL,Orland,63.699543500000004,9.612357399776467,16,,Europe/Oslo,OLA,NO,Brekstad,Sor-Trondelag,Orland,AP,Brekstad
OLB,LIEO,Olbia Costa Smeralda Airport,40.89937665,9.517745484294872,22,,Europe/Rome,OLB,IT,Olbia,Sardinia,Provincia di Olbia-Tempio,AP,Olbia
OLC,SDCG,Sen. Eunice Micheles,-3.470869,-68.95853,255,,America/Manaus,OLC,BR,Sao Paulo de Olivenca,Amazonas,Sao Paulo De Olivenca,AP,Sao Paulo de Olivenca
OLD,KOLD,Old Town,44.933334,-68.65,147,,America/New_York,OLD,US,Old Town,Maine,Penobscot County,AP,Old Town
OLE,,Municipal,42.240833,-78.37666,2073,,America/New_York,OLE,US,Cuba,New York,Allegany County,AP,Cuba
OLF,KOLF,Wolf Point International Airport,48.094723,-105.56639,1975,,America/Denver,OLF,US,Wolf Point,Montana,Roosevelt County,AP,Wolf Point
OLG,,Olare Airport,-1.324397,35.247367,5633,,Africa/Nairobi,OLG,KE,Bomet,Bomet,,AP,Bomet
OLH,,Old Harbor SPB,57.204166,-153.3,0,,America/Anchorage,OLH,US,,,,AP,Old Harbor SPB
OLI,BIRF,Rif,65,-23.983334,0,,Atlantic/Reykjavik,OLI,IS,Olafsvik,West,,AP,Olafsvik
OLJ,NVSZ,Olpoi,-14.8810156,166.55778026503145,39,,Pacific/Efate,OLJ,VU,Port-Olry,Sanma,,AP,Port-Olry
OLK,SGOL,Fuerte Olimpo,-21.996944,-57.883057,305,,America/Asuncion,OLK,PY,,,,AP,Fuerte Olimpo
OLL,FCOD,Ollombo,32.004417,-92.229164,111,,Africa/Brazzaville,OLL,CG,Clarks,Louisiana,Caldwell Parish,AP,Clarks
OLM,KOLM,Olympia,46.9709288,-122.902841,150,,America/Los_Angeles,OLM,US,Tumwater,Washington,Thurston County,AP,Tumwater
OLN,,Colonia Sarmiento,-45.57,-69,862,,America/Argentina/Catamarca,OLN,AR,Sarmiento,Chubut,,AP,Sarmiento
OLO,LKOL,Olomouc,49.63333,17.2,688,http://www.lkol.cz,Europe/Prague,OLO,CZ,Horka nad Moravou,Olomoucky,,AP,Horka nad Moravou
OLP,YOLD,Olympic Dam Airport,-30.48471425,136.87764439593963,285,,Australia/Adelaide,OLP,AU,,,,AP,Olympic Dam Airport
OLQ,AYOV,Olsobip,-5.466667,141.5,2306,,Pacific/Port_Moresby,OLQ,PG,,,,AP,Olsobip
OLR,OASL,Salerno Air Base,34.023167,36.130333,3326,,Asia/Kabul,OLR,AF,Baalbek,Baalbek-Hermel,,AP,Baalbek
OLS,KOLS,International,31.416668,-110.85,3894,,America/Phoenix,OLS,US,Nogales,Arizona,Santa Cruz County,AP,Nogales
OLU,,Columbus Municipal,41.447224,-97.34167,1437,,America/Chicago,OLU,US,Columbus,Nebraska,Platte County,AP,Columbus
OLV,KOLV,Olive Branch Airport,34.9785229,-89.7875203,360,,America/Chicago,OLV,US,Olive Branch,Mississippi,De Soto County,AP,Olive Branch
OLX,HKOK,Olkiombo Airport,-1.4087924,35.1105164,4996,,Africa/Nairobi,OLX,KE,Kihancha,Migori,,AP,Kihancha
OLY,,Olney-Noble,38.716667,-88.083336,505,,America/Chicago,OLY,US,Olney,Illinois,Richland County,AP,Olney
OLZ,UEMO,Olokminsk Airport,60.4008072,120.47476771681603,718,,Asia/Yakutsk,OLZ,RU,Olyokminsk,Sakha,,AP,Olyokminsk
OMA,KOMA,Eppley Airfield,41.3011252,-95.88987091,994,http://www.eppleyairfield.com,America/Chicago,OMA,US,Carter Lake,Iowa,Pottawattamie County,AP,Carter Lake
OMB,FOOH,Omboue,-1.57473,9.2626896,65,,Africa/Libreville,OMB,GA,,,,AP,Omboue
OMC,RPVO,Ormoc,11.059772800000001,124.56586093882021,49,,Asia/Manila,OMC,PH,Libertad,Eastern Visayas,Ormoc City,AP,Libertad
OMD,FYOG,Oranjemund Airport,-28.58420455,16.44502789914406,29,,Africa/Windhoek,OMD,NA,,,,AP,Oranjemund Airport
OME,PAOM,Nome Airport,64.5124643,-165.4560374,16,,America/Nome,OME,US,,,,AP,Nome Airport
OMF,OJMF,King Hussein,32.35176025,36.25881956987236,2178,,Asia/Amman,OMF,JO,Mafraq,Mafraq,,AP,Mafraq
OMG,FYOE,Omega,-18,22.066668,3359,,Africa/Windhoek,OMG,NA,,,,AP,Omega
OMH,OITR,Urmia Airport,37.6716605,45.071195154914435,4274,,Asia/Tehran,OMH,IR,Orumiyeh,Azarbayjan-e Gharbi,,AP,Orumiyeh
OMI,OIAJ,Omidieh,30.833332,49.533333,52,,Asia/Tehran,OMI,IR,Ramshir,Khuzestan,,AP,Ramshir
OMJ,,Omura,32.917846,129.91545060447868,22,,Asia/Tokyo,OMJ,JP,Omura,Nagasaki,,AP,Omura
OMK,KOMK,Municipal,48.416668,-119.51667,925,http://www.omakcity.com/airport.html,America/Los_Angeles,OMK,US,Omak,Washington,Okanogan County,AP,Omak
OML,,Omkalai,-6.185556,144.95833,4064,,Pacific/Port_Moresby,OML,PG,Kundiawa,Chimbu,,AP,Kundiawa
OMM,OOMX,Marmul,18.133333,55.266666,948,,Asia/Muscat,OMM,OM,,,,AP,Marmul
OMN,UTTZ,Zomin Airport,40.015128,68.409758,1730,,Asia/Samarkand,OMN,UZ,,,,AP,Zomin Airport
OMO,LQMO,Mostar Airport,43.281888800000004,17.843882921236258,137,http://www.mostar-airport.ba/,Europe/Sarajevo,OMO,BA,Blagaj,Federation of Bosnia and Herzegovina,,AP,Blagaj
OMR,LROD,Oradea Airport,47.0273438,21.900625787636205,429,,Europe/Bucharest,OMR,RO,Nojorid,Bihor,Comuna Nojorid,AP,Nojorid
OMS,UNOO,Omsk Airport,54.96329255,73.31130158440487,291,,Asia/Omsk,OMS,RU,Omsk,Omsk,,AP,Omsk
OMY,,Oddor Meanche,13.816667,104.96667,134,,Asia/Phnom_Penh,OMY,KH,Tbeng Meanchey,Preah Vihear,,AP,Tbeng Meanchey
ONA,,Municipal,44.076668,-91.70611,646,,America/Chicago,ONA,US,Goodview,Minnesota,Winona County,AP,Goodview
ONB,AYQQ,Ononge,-8.583333,147.2,6706,,Pacific/Port_Moresby,ONB,PG,,,,AP,Ononge
OND,FYOA,Ondangwa Airport,-17.8779202,15.950382197790034,3605,,Africa/Windhoek,OND,NA,Ondangwa,Oshana,,AP,Ondangwa
ONE,,Onepusu,-9.166667,161.06667,2060,,Pacific/Guadalcanal,ONE,SB,,,,AP,Onepusu
ONG,YMTI,Mornington Airport,-16.662558,139.17004,42,,Australia/Brisbane,ONG,AU,,,,AP,Mornington Airport
ONH,,Municipal,42.482777,-75.00056,1564,,America/New_York,ONH,US,Oneonta,New York,Otsego County,AP,Oneonta
ONI,WABD,Moanamani,-3.333333,135.5,0,,Asia/Jayapura,ONI,ID,Nabire,Papua,,AP,Nabire
ONJ,RJSR,Odate Noshiro Airport,40.19334325,140.36714159890715,242,,Asia/Tokyo,ONJ,JP,Takanosu,Akita,,AP,Takanosu
ONK,UERO,Olenyok Airport,68.51536114999999,112.47915289262505,643,,Asia/Yakutsk,ONK,RU,Olenyok,Sakha,,AP,Olenyok
ONL,KONL,Municipal,42.45,-98.65,1952,,America/Chicago,ONL,US,O'Neill,Nebraska,Holt County,AP,O'Neill
ONM,,Socorro,34.066666,-106.9,4593,,America/Denver,ONM,US,Socorro,New Mexico,Socorro County,AP,Socorro
ONN,,Onion Bay,58.233334,-152.83333,1817,,America/Anchorage,ONN,US,,,,AP,Onion Bay
ONO,KONO,Ontario Municipal Airport,44.0178894,-117.010405,2188,,America/Boise,ONO,US,Ontario,Oregon,Malheur County,AP,Ontario
ONP,KONP,Newport,44.63333,-124.05,118,,America/Los_Angeles,ONP,US,Newport,Oregon,Lincoln County,AP,Newport
ONQ,LTAS,Zonguldak,41.5086358,32.08897133952877,55,,Europe/Istanbul,ONQ,TR,Saltukova,Zonguldak,,AP,Saltukova
ONR,YMNK,Monkira,-24.8185891,140.5536061,229,,Australia/Brisbane,ONR,AU,,,,AP,Monkira
ONS,YOLW,Onslow Airport,-21.6672144,115.111236,32,,Australia/Perth,ONS,AU,Dampier,Western Australia,Roebourne,AP,Dampier
ONT,KONT,Ontario International Airport,34.05414245,-117.5991577,889,http://www.lawa.org/welcomeONT.aspx,America/Los_Angeles,ONT,US,Rancho Cucamonga,California,San Bernardino County,AP,Rancho Cucamonga
ONU,NFOL,Ono I Lau,-16.333332,179,0,,Pacific/Fiji,ONU,FJ,,,,AP,Ono I Lau
ONX,MPEJ,Enrique Adolfo Jimenez,9.35,-79.9,32,,America/Panama,ONX,PA,Colon,Colon,,AP,Colon
ONY,,Olney,33.36667,-98.75,1154,,America/Chicago,ONY,US,Olney,Texas,Young County,AP,Olney
OOA,,Municipal,41.3,-92.65,882,,America/Chicago,OOA,US,Oskaloosa,Iowa,Mahaska County,AP,Oskaloosa
OOD,YKDD,Gudai-Darri Airstrip,-22.50357425,119.0762511,1456,,Australia/Perth,OOD,AU,Newman,Western Australia,,AP,Newman
OOK,PAOO,Toksook Bay Airport,60.5376015,-165.0879817,26,,America/Anchorage,OOK,US,,,,AP,Toksook Bay Airport
OOL,YBCG,Gold Coast Airport,-28.164853,153.5081045532748,39,,Australia/Brisbane,OOL,AU,Tugun,Queensland,Gold Coast,AP,Tugun
OOM,YCOM,Snowy Mountains Airport,-36.308334,148.97333,3080,,Australia/Sydney,OOM,AU,Berridale,New South Wales,Snowy River,AP,Berridale
OOR,YMOO,Mooraberree,-25.05,141.23334,328,,Australia/Brisbane,OOR,AU,,,,AP,Mooraberree
OOT,NGON,Onotoa,-1.916667,175.56667,0,,Pacific/Tarawa,OOT,KI,,,,AP,Onotoa
OPA,BIKP,Kopasker,66.416664,-16.483334,42,,Atlantic/Reykjavik,OPA,IS,Husavik,Northeast,,AP,Husavik
OPB,AYOY,Open Bay,-4.933333,151.66667,42,,Pacific/Port_Moresby,OPB,PG,,,,AP,Open Bay
OPF,KOPF,Opa-locka Executive Airport,25.90619265,-80.27515077,29,http://www.miami-airport.com/html/opalocka.html,America/New_York,MIA,US,Miami Lakes,Florida,Miami-Dade County,AP,Miami Lakes
OPI,YOEN,Oenpelli,-12.333333,133.06667,101,,Australia/Darwin,OPI,AU,McMinns Lagoon,Northern Territory,Litchfield,AP,McMinns Lagoon
OPL,,St Landry Parish,30.5544108,-92.0998865,52,,America/Chicago,OPL,US,Opelousas,Louisiana,Saint Landry Parish,AP,Opelousas
OPO,LPPR,Porto Airport,41.248830350000006,-8.681037254,114,http://www.ana.pt/en-US/Aeroportos/porto/Porto/Pages/Homepage-Porto.aspx,Europe/Lisbon,OPO,PT,Santa Cruz do Bispo,Porto,Matosinhos,AP,Santa Cruz do Bispo
OPP,SNSM,Salinópolis Airport,-0.696944,-47.337778,89,,America/Belem,OPP,BR,Salinópolis,,,AP,Salinópolis
OPS,SBSI,Sinop Airport,-11.88507355,-55.58558108,1240,,America/Cuiaba,OPS,BR,,,,AP,Sinop Airport
OPU,AYBM,Balimo,-8.05046335,142.9373403906789,49,,Pacific/Port_Moresby,OPU,PG,,,,AP,Balimo
OPW,FYOP,Opuwa,-18.066668,13.833333,3759,,Africa/Windhoek,OPW,NA,Opuwo,Kunene,,AP,Opuwo
ORA,SASO,Oran,-23.333332,-64.166664,931,,America/Argentina/Salta,ORA,AR,Embarcacion,Salta,,AP,Embarcacion
ORB,ESOE,Orebro-Bofors Airport,59.225758,15.047543,173,,Europe/Stockholm,ORB,SE,Vintrosa,OErebro,Orebro Kommun,AP,Vintrosa
ORC,SKOE,Orocue,4.9,-71.333336,518,,America/Bogota,ORC,CO,Orocue,Casanare,,AP,Orocue
ORD,KORD,O'Hare International Airport,41.97795725,-87.90917585,639,https://www.flychicago.com/ohare/home/pages/default.aspx,America/Chicago,CHI,US,Rosemont,Illinois,Cook County,AP,Rosemont
ORE,LFOZ,Orleans,47.916668,1.9,364,https://orleans.aeroport.fr/,Europe/Paris,ORE,FR,Orleans,Centre,Departement du Loiret,AP,Orleans
ORF,KORF,Norfolk International Airport,36.8946697,-76.2022963,42,http://www.norfolkairport.com,America/New_York,ORF,US,Norfolk,Virginia,City of Norfolk,AP,Norfolk
ORG,SMZO,Zorg En Hoop,5.8111098,-55.19112769,29,,America/Paramaribo,PBM,SR,Paramaribo,Paramaribo,,AP,Paramaribo
ORH,KORH,Worcester Regional Airport,42.2686095,-71.87306398,977,,America/New_York,ORH,US,Leicester,Massachusetts,Worcester County,AP,Leicester
ORI,,Port Lions SPB,57.886112,-152.84389,36,,America/Anchorage,ORI,US,,,,AP,Port Lions SPB
ORJ,SYOR,Orinduik,4.72726475,-60.0336846,1856,,America/Guyana,ORJ,GY,,,,AP,Orinduik
ORK,EICK,Cork Airport,51.84173815,-8.493798524,472,http://www.corkairport.com/,Europe/Dublin,ORK,IE,Cork,Munster,County Cork,AP,Cork
ORL,KORL,Orlando Executive,28.54617435,-81.33163591,88,,America/New_York,ORL,US,Azalea Park,Florida,Orange County,AP,Azalea Park
ORM,EGBK,Northampton,52.233334,-0.9,196,http://www.sywellaerodrome.co.uk/,Europe/London,ORM,GB,Northampton,England,Northamptonshire,AP,Northampton
ORN,DAOO,Es Senia Airport,35.6206678,-0.615420237,278,,Africa/Algiers,ORN,DZ,,,,AP,Es Senia Airport
ORO,MHYR,Yoro,15.125278,-87.13389,2158,,America/Tegucigalpa,ORO,HN,Yoro,Yoro,,AP,Yoro
ORP,FBOR,Orapa,-21,24.5,2975,,Africa/Gaborone,ORP,BW,Rakops,Central,,AP,Rakops
ORQ,,Heliport,41.11667,-73.36667,68,,America/New_York,ORQ,US,Westport,Connecticut,Fairfield County,AP,Westport
ORR,YYOR,Yorketown,-35.0028203,137.6192858035999,206,,Australia/Adelaide,ORR,AU,,,,AP,Yorketown
ORS,,Waterport,-18.633333,146.48334,0,,Australia/Brisbane,ORS,AU,,,,AP,Waterport
ORT,PAOR,Northway,62.961308,-141.9310183,1673,,America/Anchorage,ORT,US,,,,AP,Northway
ORU,SLOR,Oruro,-17.9547182,-67.07636218,12155,http://en.wikipedia.org/wiki/Juan_Mendoza_Airport,America/La_Paz,ORU,BO,Oruro,Oruro,,AP,Oruro
ORV,PFNO,Robert (Bob) Curtis Memorial Airport,66.81738435,-161.027193,39,,America/Anchorage,ORV,US,,,,AP,Robert (Bob) Curtis Memorial Airport
ORW,OPOR,Ormara,25.279114200000002,64.59265873771524,22,,Asia/Karachi,ORW,PK,Ormara,Balochistan,,AP,Ormara
ORX,SNOX,Oriximina,-1.75,-55.86667,141,,America/Santarem,ORX,BR,Oriximina,Para,Oriximina,AP,Oriximina
ORY,LFPO,Paris Orly Airport,48.748477050000005,2.355722294,301,http://www.adp.fr,Europe/Paris,PAR,FR,Paray-Vieille-Poste,Ile-de-France,Departement de l'Essonne,AP,Paray-Vieille-Poste
ORZ,,Orange Walk,17.166668,-88.75,485,,America/Belize,ORZ,BZ,Belmopan,Cayo,,AP,Belmopan
OSB,,Osage Beach,38.1077033,-92.6758441,859,,America/Chicago,OSB,US,Osage Beach,Missouri,Camden County,AP,Osage Beach
OSC,KOSC,Wurtsmith AFB,44.433334,-83.333336,590,,America/Detroit,OSC,US,Au Sable,Michigan,Iosco County,AP,Au Sable
OSD,ESNZ,Are Ostersund Airport,63.19562795,14.499010830385984,1131,https://www.swedavia.com/ostersund/,Europe/Stockholm,OSD,SE,Krokom,Jaemtland,Krokoms Kommun,AP,Krokom
OSE,AYOM,Omora,-7.82732305,147.08075878830908,2536,,Pacific/Port_Moresby,OSE,PG,,,,AP,Omora
OSF,UUMO,Ostafyevo International Business Airport,55.511667,37.507222,541,http://eng.gazpromavia.ru/page20.shtml,Europe/Moscow,OSF,RU,Shcherbinka,Moskovskaya,,AP,Shcherbinka
OSG,AYZS,Ossima,-2.966667,141.33333,278,,Pacific/Port_Moresby,OSG,PG,,,,AP,Ossima
OSH,KOSH,Wittman Field,43.98389,-88.556946,823,http://www.wittmanairport.com/,America/Chicago,OSH,US,Oshkosh,Wisconsin,Winnebago County,AP,Oshkosh
OSI,LDOS,Osijek Airport,45.55,18.683332,288,,Europe/Zagreb,OSI,HR,Osijek,Osjecko-Baranjska,Grad Osijek,AP,Osijek
OSJ,,Ol Seki Airport,-1.378412,35.377414,5734,,Africa/Nairobi,OSJ,KE,Narok,Narok,,AP,Narok
OSK,ESMO,Oskarshamn,57.266666,16.433332,19,,Europe/Stockholm,OSK,SE,Oskarshamn,Kalmar,Oskarshamns Kommun,AP,Oskarshamn
OSL,ENGM,Oslo Airport Gardermoen,60.19786535,11.09967535417638,659,https://avinor.no/en/airport/oslo-airport,Europe/Oslo,OSL,NO,Teigebyen,Akershus,Nannestad,AP,Teigebyen
OSM,ORBM,Mosul,36.30509415,43.148121645696165,708,,Asia/Baghdad,OSM,IQ,Mosul,Ninawa,,AP,Mosul
OSN,RKSO,Osan AB,37.0838419,127.02653817056847,42,,Asia/Seoul,OSN,KR,Osan,Gyeonggi-do,,AP,Osan
OSO,YOSB,Osborne Mine,-22.0792179,140.5568295,898,,Australia/Brisbane,OSO,AU,,,,AP,Osborne Mine
OSR,LKMT,Mosnov Airport,49.6968749,18.116063013271024,859,http://www.airport-ostrava.cz/en/,Europe/Prague,OSR,CZ,Petrvald,,,AP,Petrvald
OSS,UCFO,Osh Airport,40.60815205,72.79365034036988,2870,http://www.airport.kg/eng/branches.htm,Asia/Bishkek,OSS,KG,Osh,Osh,,AP,Osh
OST,EBOS,Ostend-Bruges International Airport,51.2003974,2.874165781169563,29,http://www.ost.aero/,Europe/Brussels,OST,BE,Middelkerke,Flanders,Provincie West-Vlaanderen,AP,Middelkerke
OSU,KOSU,Ohio State University,40.08113710000001,-83.07348314,869,https://osuairport.org/,America/New_York,CMH,US,Dublin,Ohio,Franklin County,AP,Dublin
OSW,UWOR,Orsk Airport,51.2,58.566666,652,,Asia/Yekaterinburg,OSW,RU,Orsk,Orenburg,,AP,Orsk
OSX,,Attala County,33.0906846,-89.5417417,436,,America/Chicago,OSX,US,Kosciusko,Mississippi,Attala County,AP,Kosciusko
OSY,ENNM,Namsos Airport,64.47214034999999,11.577900229729934,19,https://avinor.no/en/airport/namsos-airport/,Europe/Oslo,OSY,NO,Namsos,Nord-Trondelag,Namsos,AP,Namsos
OSZ,EPKZ,Koszalin,54.042778,16.264444,196,,Europe/Warsaw,OSZ,PL,Tychowo,West Pomeranian Voivodeship,Powiat bialogardzki,AP,Tychowo
OTA,,Mota,11.066667,37.88333,7870,,Africa/Addis_Ababa,OTA,ET,Addiet Canna,Amhara,,AP,Addiet Canna
OTC,FTTL,Bol,13.433333,14.733333,918,,Africa/Ndjamena,OTC,TD,Bol,Lac,,AP,Bol
OTD,,Contadora,8.666667,-79.566666,0,,America/Panama,OTD,PA,Veracruz,Panama,,AP,Veracruz
OTG,,Worthington,43.65222,-95.58361,1479,,America/Chicago,OTG,US,Worthington,Minnesota,Nobles County,AP,Worthington
OTH,KOTH,Southwest Oregon Regional Airport,43.41549325,-124.2434654,19,,America/Los_Angeles,OTH,US,North Bend,Oregon,Coos County,AP,North Bend
OTI,WAMR,Pitu,2.833333,128.5,0,,Asia/Jayapura,OTI,ID,Tobelo,Maluku Utara,,AP,Tobelo
OTJ,FYOW,Otjiwarongo,-20.4319984,16.661328,4855,,Africa/Windhoek,OTJ,NA,Otjiwarongo,Otjozondjupa,,AP,Otjiwarongo
OTK,KTMK,Tillamook,45.4182929,-123.8156801,39,,America/Los_Angeles,OTK,US,Tillamook,Oregon,Tillamook County,AP,Tillamook
OTL,GQNB,Boutilimit,17.52983,-14.71222,183,,Africa/Nouakchott,OTL,MR,Aleg,Brakna,,AP,Aleg
OTM,KOTM,Industrial,41.106388,-92.449165,833,,America/Chicago,OTM,US,Ottumwa,Iowa,Wapello County,AP,Ottumwa
OTN,I20,Green,38.8519239,-87.50053924,403,http://www.edairinc.com/index.html,America/Indiana/Vincennes,OTN,US,Bicknell,Indiana,Knox County,AP,Bicknell
OTO,,Vor,35.066666,-105.933334,6276,,America/Denver,OTO,US,Moriarty,New Mexico,Torrance County,AP,Moriarty
OTP,LROP,Bucharest Henri Coanda International Airport,44.571156,26.077063,318,http://www.bucharestairports.ro/en/,Europe/Bucharest,BUH,RO,Otopeni,Ilfov,Comuna Otopeni,AP,Otopeni
OTQ,,Otog Front Banner Oljoq Airport,38.17423,107.3897,4459,,Asia/Shanghai,OTQ,CN,Ordos City,,,AP,Ordos City
OTR,MRCC,Coto 47,8.566667,-82.933334,42,,America/Costa_Rica,OTR,CR,Corredor,Puntarenas,,AP,Corredor
OTS,,Anacortes,48.4974928,-122.6617319,219,,America/Los_Angeles,OTS,US,Anacortes,Washington,Skagit County,AP,Anacortes
OTT,,Andre Maggi,-9.902215,-58.581287,921,,America/Cuiaba,OTT,BR,Aripuana,Mato Grosso,Colniza,AP,Aripuana
OTU,SKOT,Otu,7.01078885,-74.71545481,2093,,America/Bogota,OTU,CO,Segovia,Antioquia,,AP,Segovia
OTV,AGGQ,Ontong Java,-5.513889,159.52278,26,,Pacific/Guadalcanal,OTV,SB,,,,AP,Ontong Java
OTY,,Oria,-6.6,155.76666,469,,Pacific/Port_Moresby,OTY,PG,,,,AP,Oria
OTZ,PAOT,Ralph Wien Memorial Airport,66.8836843,-162.6107466,29,,America/Nome,OTZ,US,,,,AP,Ralph Wien Memorial Airport
OUA,DFFD,Ouagadougou International Airport,12.350413150000001,-1.512442497,1003,,Africa/Ouagadougou,OUA,BF,Ouagadougou,Centre,Kadiogo Province,AP,Ouagadougou
OUD,GMFO,Les Angades Airport,34.783333,-1.933333,1522,,Africa/Casablanca,OUD,MA,Oujda,Oriental,Oujda-Angad,AP,Oujda
OUE,FCOU,Ouesso,1.61967185,16.038631380985755,1105,,Africa/Brazzaville,OUE,CG,Ouesso,Sangha,,AP,Ouesso
OUG,DFCC,Ouahigouya,13.516667,-2.333333,1040,,Africa/Ouagadougou,OUG,BF,Ouahigouya,Nord,Province du Yatenga,AP,Ouahigouya
OUH,FAOH,Oudtshoorn,-33.60659885,22.189409270456053,1099,,Africa/Johannesburg,OUH,ZA,Oudtshoorn,Western Cape,Eden District Municipality,AP,Oudtshoorn
OUI,,Ban Houei,18.936111,102.67083,1154,,Asia/Vientiane,OUI,LA,,,,AP,Ban Houei
OUK,EGOU,Outer Skerries,60.416668,-0.75,0,,Europe/London,SDZ,GB,,,,AP,Outer Skerries
OUL,EFOU,Oulu Airport,64.93012,25.375425,42,https://www.finavia.fi/en/oulu/,Europe/Helsinki,OUL,FI,Oulunsalo,Northern Ostrobothnia,Oulu,AP,Oulunsalo
OUM,,Oum Hadjer,13.216667,19.616667,1263,,Africa/Ndjamena,OUM,TD,Oum Hadjer,Batha,,AP,Oum Hadjer
OUN,KOUN,Max Westheimer,35.216667,-97.433334,1151,http://www.ou.edu/airport.html,America/Chicago,OUN,US,Norman,Oklahoma,Cleveland County,AP,Norman
OUR,FKKI,Batouri,4.4738974,14.3622338,2142,,Africa/Douala,OUR,CM,Batouri,East,,AP,Batouri
OUS,SDOU,Ourinhos,-22.966458,-49.91315385,1528,,America/Sao_Paulo,OUS,BR,Ourinhos,Sao Paulo,Ourinhos,AP,Ourinhos
OUT,FTTS,Bousso,10.4829998,16.7169991,1079,,Africa/Ndjamena,OUT,TD,Bousso,Chari-Baguirmi,,AP,Bousso
OUU,,Ouanga,-2.983333,10.3,49,,Africa/Libreville,OUU,GA,,,,AP,Ouanga
OUZ,GQPZ,Zouerate,22.733334,-12.35,1085,,Africa/Nouakchott,OUZ,MR,Zouerat,Tiris Zemmour,,AP,Zouerat
OVA,FMSL,Bekily,-24.23684045,45.30429340257109,1210,,Indian/Antananarivo,OVA,MG,Beteza,Androy,,AP,Beteza
OVB,UNNT,Novosibirsk Tolmachevo Airport,55.00901,82.667,374,http://eng.tolmachevo.ru/,Asia/Phnom_Penh,OVB,RU,Ob',Novosibirsk,,AP,Ob'
OVD,LEAS,Asturias Airport,43.56161899999999,-6.030909805,433,http://www.aena.es/csee/Satellite?cid=1047658435997&pagename=subHome&Language=EN_GB&SiteName=OVD&c=Page,Europe/Madrid,OVD,ES,Castrillon,Asturias,Province of Asturias,AP,Castrillon
OVE,KOVE,Oroville,39.4896515,-121.6170856,177,http://www.cityoforoville.org/index.aspx?page=210,America/Los_Angeles,OVE,US,Thermalito,California,Butte County,AP,Thermalito
OVG,FAOB,Overberg (FAOB),-34.56713505,20.253781595090956,52,,Africa/Johannesburg,OVG,ZA,Bredasdorp,Western Cape,Overberg District Municipality,AP,Bredasdorp
